code,name,main_business,revenue_structure,error
002698,,,,module 'akshare' has no attribute 'stock_profile_sina'
002700,,,,module 'akshare' has no attribute 'stock_profile_sina'
002701,,,,module 'akshare' has no attribute 'stock_profile_sina'
002702,,,,module 'akshare' has no attribute 'stock_profile_sina'
002703,,,,module 'akshare' has no attribute 'stock_profile_sina'
002705,,,,module 'akshare' has no attribute 'stock_profile_sina'
002706,,,,module 'akshare' has no attribute 'stock_profile_sina'
002707,,,,module 'akshare' has no attribute 'stock_profile_sina'
002708,,,,module 'akshare' has no attribute 'stock_profile_sina'
002709,,,,module 'akshare' has no attribute 'stock_profile_sina'
002712,,,,module 'akshare' has no attribute 'stock_profile_sina'
002713,,,,module 'akshare' has no attribute 'stock_profile_sina'
002714,,,,module 'akshare' has no attribute 'stock_profile_sina'
002715,,,,module 'akshare' has no attribute 'stock_profile_sina'
002716,,,,module 'akshare' has no attribute 'stock_profile_sina'
002717,,,,module 'akshare' has no attribute 'stock_profile_sina'
002718,,,,module 'akshare' has no attribute 'stock_profile_sina'
002719,,,,module 'akshare' has no attribute 'stock_profile_sina'
002721,,,,module 'akshare' has no attribute 'stock_profile_sina'
002722,,,,module 'akshare' has no attribute 'stock_profile_sina'
002723,,,,module 'akshare' has no attribute 'stock_profile_sina'
002724,,,,module 'akshare' has no attribute 'stock_profile_sina'
002725,,,,module 'akshare' has no attribute 'stock_profile_sina'
002726,,,,module 'akshare' has no attribute 'stock_profile_sina'
002727,,,,module 'akshare' has no attribute 'stock_profile_sina'
002728,,,,module 'akshare' has no attribute 'stock_profile_sina'
002729,,,,module 'akshare' has no attribute 'stock_profile_sina'
002730,,,,module 'akshare' has no attribute 'stock_profile_sina'
002731,,,,module 'akshare' has no attribute 'stock_profile_sina'
002732,,,,module 'akshare' has no attribute 'stock_profile_sina'
002733,,,,module 'akshare' has no attribute 'stock_profile_sina'
002734,,,,module 'akshare' has no attribute 'stock_profile_sina'
002735,,,,module 'akshare' has no attribute 'stock_profile_sina'
002736,,,,module 'akshare' has no attribute 'stock_profile_sina'
002737,,,,module 'akshare' has no attribute 'stock_profile_sina'
002738,,,,module 'akshare' has no attribute 'stock_profile_sina'
002739,,,,module 'akshare' has no attribute 'stock_profile_sina'
002741,,,,module 'akshare' has no attribute 'stock_profile_sina'
002742,,,,module 'akshare' has no attribute 'stock_profile_sina'
002743,,,,module 'akshare' has no attribute 'stock_profile_sina'
002745,,,,module 'akshare' has no attribute 'stock_profile_sina'
002746,,,,module 'akshare' has no attribute 'stock_profile_sina'
002747,,,,module 'akshare' has no attribute 'stock_profile_sina'
002748,,,,module 'akshare' has no attribute 'stock_profile_sina'
002749,,,,module 'akshare' has no attribute 'stock_profile_sina'
002752,,,,module 'akshare' has no attribute 'stock_profile_sina'
002753,,,,module 'akshare' has no attribute 'stock_profile_sina'
002755,,,,module 'akshare' has no attribute 'stock_profile_sina'
002756,,,,module 'akshare' has no attribute 'stock_profile_sina'
002757,,,,module 'akshare' has no attribute 'stock_profile_sina'
002758,,,,module 'akshare' has no attribute 'stock_profile_sina'
002759,,,,module 'akshare' has no attribute 'stock_profile_sina'
002760,,,,module 'akshare' has no attribute 'stock_profile_sina'
002761,,,,module 'akshare' has no attribute 'stock_profile_sina'
002762,,,,module 'akshare' has no attribute 'stock_profile_sina'
002763,,,,module 'akshare' has no attribute 'stock_profile_sina'
002765,,,,module 'akshare' has no attribute 'stock_profile_sina'
002766,,,,module 'akshare' has no attribute 'stock_profile_sina'
002767,,,,module 'akshare' has no attribute 'stock_profile_sina'
002768,,,,module 'akshare' has no attribute 'stock_profile_sina'
002769,,,,module 'akshare' has no attribute 'stock_profile_sina'
002771,,,,module 'akshare' has no attribute 'stock_profile_sina'
002772,,,,module 'akshare' has no attribute 'stock_profile_sina'
002773,,,,module 'akshare' has no attribute 'stock_profile_sina'
002774,,,,module 'akshare' has no attribute 'stock_profile_sina'
002775,,,,module 'akshare' has no attribute 'stock_profile_sina'
002777,,,,module 'akshare' has no attribute 'stock_profile_sina'
002778,,,,module 'akshare' has no attribute 'stock_profile_sina'
002779,,,,module 'akshare' has no attribute 'stock_profile_sina'
002780,,,,module 'akshare' has no attribute 'stock_profile_sina'
002782,,,,module 'akshare' has no attribute 'stock_profile_sina'
002783,,,,module 'akshare' has no attribute 'stock_profile_sina'
002785,,,,module 'akshare' has no attribute 'stock_profile_sina'
002786,,,,module 'akshare' has no attribute 'stock_profile_sina'
002787,,,,module 'akshare' has no attribute 'stock_profile_sina'
002788,,,,module 'akshare' has no attribute 'stock_profile_sina'
002789,,,,module 'akshare' has no attribute 'stock_profile_sina'
002790,,,,module 'akshare' has no attribute 'stock_profile_sina'
002791,,,,module 'akshare' has no attribute 'stock_profile_sina'
002792,,,,module 'akshare' has no attribute 'stock_profile_sina'
002793,,,,module 'akshare' has no attribute 'stock_profile_sina'
002795,,,,module 'akshare' has no attribute 'stock_profile_sina'
002796,,,,module 'akshare' has no attribute 'stock_profile_sina'
002797,,,,module 'akshare' has no attribute 'stock_profile_sina'
002798,,,,module 'akshare' has no attribute 'stock_profile_sina'
002799,,,,module 'akshare' has no attribute 'stock_profile_sina'
002800,,,,module 'akshare' has no attribute 'stock_profile_sina'
002801,,,,module 'akshare' has no attribute 'stock_profile_sina'
002802,,,,module 'akshare' has no attribute 'stock_profile_sina'
002803,,,,module 'akshare' has no attribute 'stock_profile_sina'
002805,,,,module 'akshare' has no attribute 'stock_profile_sina'
002806,,,,module 'akshare' has no attribute 'stock_profile_sina'
002807,,,,module 'akshare' has no attribute 'stock_profile_sina'
002808,,,,module 'akshare' has no attribute 'stock_profile_sina'
002809,,,,module 'akshare' has no attribute 'stock_profile_sina'
002810,,,,module 'akshare' has no attribute 'stock_profile_sina'
002811,,,,module 'akshare' has no attribute 'stock_profile_sina'
002812,,,,module 'akshare' has no attribute 'stock_profile_sina'
002813,,,,module 'akshare' has no attribute 'stock_profile_sina'
002815,,,,module 'akshare' has no attribute 'stock_profile_sina'
002816,,,,module 'akshare' has no attribute 'stock_profile_sina'
002817,,,,module 'akshare' has no attribute 'stock_profile_sina'
002818,,,,module 'akshare' has no attribute 'stock_profile_sina'
002819,,,,module 'akshare' has no attribute 'stock_profile_sina'
002820,,,,module 'akshare' has no attribute 'stock_profile_sina'
002821,,,,module 'akshare' has no attribute 'stock_profile_sina'
002822,,,,module 'akshare' has no attribute 'stock_profile_sina'
002823,,,,module 'akshare' has no attribute 'stock_profile_sina'
002824,,,,module 'akshare' has no attribute 'stock_profile_sina'
002825,,,,module 'akshare' has no attribute 'stock_profile_sina'
002826,,,,module 'akshare' has no attribute 'stock_profile_sina'
002827,,,,module 'akshare' has no attribute 'stock_profile_sina'
002828,,,,module 'akshare' has no attribute 'stock_profile_sina'
002829,,,,module 'akshare' has no attribute 'stock_profile_sina'
002830,,,,module 'akshare' has no attribute 'stock_profile_sina'
002831,,,,module 'akshare' has no attribute 'stock_profile_sina'
002832,,,,module 'akshare' has no attribute 'stock_profile_sina'
002833,,,,module 'akshare' has no attribute 'stock_profile_sina'
002835,,,,module 'akshare' has no attribute 'stock_profile_sina'
002836,,,,module 'akshare' has no attribute 'stock_profile_sina'
002837,,,,module 'akshare' has no attribute 'stock_profile_sina'
002838,,,,module 'akshare' has no attribute 'stock_profile_sina'
002839,,,,module 'akshare' has no attribute 'stock_profile_sina'
002840,,,,module 'akshare' has no attribute 'stock_profile_sina'
002841,,,,module 'akshare' has no attribute 'stock_profile_sina'
002842,,,,module 'akshare' has no attribute 'stock_profile_sina'
002843,,,,module 'akshare' has no attribute 'stock_profile_sina'
002845,,,,module 'akshare' has no attribute 'stock_profile_sina'
002846,,,,module 'akshare' has no attribute 'stock_profile_sina'
002847,,,,module 'akshare' has no attribute 'stock_profile_sina'
002848,,,,module 'akshare' has no attribute 'stock_profile_sina'
002849,,,,module 'akshare' has no attribute 'stock_profile_sina'
002850,,,,module 'akshare' has no attribute 'stock_profile_sina'
002851,,,,module 'akshare' has no attribute 'stock_profile_sina'
002852,,,,module 'akshare' has no attribute 'stock_profile_sina'
002853,,,,module 'akshare' has no attribute 'stock_profile_sina'
002855,,,,module 'akshare' has no attribute 'stock_profile_sina'
002856,,,,module 'akshare' has no attribute 'stock_profile_sina'
002857,,,,module 'akshare' has no attribute 'stock_profile_sina'
002858,,,,module 'akshare' has no attribute 'stock_profile_sina'
002859,,,,module 'akshare' has no attribute 'stock_profile_sina'
002860,,,,module 'akshare' has no attribute 'stock_profile_sina'
002861,,,,module 'akshare' has no attribute 'stock_profile_sina'
002862,,,,module 'akshare' has no attribute 'stock_profile_sina'
002863,,,,module 'akshare' has no attribute 'stock_profile_sina'
002864,,,,module 'akshare' has no attribute 'stock_profile_sina'
002865,,,,module 'akshare' has no attribute 'stock_profile_sina'
002866,,,,module 'akshare' has no attribute 'stock_profile_sina'
002867,,,,module 'akshare' has no attribute 'stock_profile_sina'
002868,,,,module 'akshare' has no attribute 'stock_profile_sina'
002869,,,,module 'akshare' has no attribute 'stock_profile_sina'
002870,,,,module 'akshare' has no attribute 'stock_profile_sina'
002871,,,,module 'akshare' has no attribute 'stock_profile_sina'
002872,,,,module 'akshare' has no attribute 'stock_profile_sina'
002873,,,,module 'akshare' has no attribute 'stock_profile_sina'
002875,,,,module 'akshare' has no attribute 'stock_profile_sina'
002876,,,,module 'akshare' has no attribute 'stock_profile_sina'
002877,,,,module 'akshare' has no attribute 'stock_profile_sina'
002878,,,,module 'akshare' has no attribute 'stock_profile_sina'
002879,,,,module 'akshare' has no attribute 'stock_profile_sina'
002880,,,,module 'akshare' has no attribute 'stock_profile_sina'
002881,,,,module 'akshare' has no attribute 'stock_profile_sina'
002882,,,,module 'akshare' has no attribute 'stock_profile_sina'
002883,,,,module 'akshare' has no attribute 'stock_profile_sina'
002884,,,,module 'akshare' has no attribute 'stock_profile_sina'
002885,,,,module 'akshare' has no attribute 'stock_profile_sina'
002886,,,,module 'akshare' has no attribute 'stock_profile_sina'
002887,,,,module 'akshare' has no attribute 'stock_profile_sina'
002888,,,,module 'akshare' has no attribute 'stock_profile_sina'
002889,,,,module 'akshare' has no attribute 'stock_profile_sina'
002890,,,,module 'akshare' has no attribute 'stock_profile_sina'
002891,,,,module 'akshare' has no attribute 'stock_profile_sina'
002892,,,,module 'akshare' has no attribute 'stock_profile_sina'
002893,,,,module 'akshare' has no attribute 'stock_profile_sina'
002895,,,,module 'akshare' has no attribute 'stock_profile_sina'
002896,,,,module 'akshare' has no attribute 'stock_profile_sina'
002897,,,,module 'akshare' has no attribute 'stock_profile_sina'
002898,,,,module 'akshare' has no attribute 'stock_profile_sina'
002899,,,,module 'akshare' has no attribute 'stock_profile_sina'
002900,,,,module 'akshare' has no attribute 'stock_profile_sina'
002901,,,,module 'akshare' has no attribute 'stock_profile_sina'
002902,,,,module 'akshare' has no attribute 'stock_profile_sina'
002903,,,,module 'akshare' has no attribute 'stock_profile_sina'
002905,,,,module 'akshare' has no attribute 'stock_profile_sina'
002906,,,,module 'akshare' has no attribute 'stock_profile_sina'
002907,,,,module 'akshare' has no attribute 'stock_profile_sina'
002908,,,,module 'akshare' has no attribute 'stock_profile_sina'
002909,,,,module 'akshare' has no attribute 'stock_profile_sina'
002910,,,,module 'akshare' has no attribute 'stock_profile_sina'
002911,,,,module 'akshare' has no attribute 'stock_profile_sina'
002912,,,,module 'akshare' has no attribute 'stock_profile_sina'
002913,,,,module 'akshare' has no attribute 'stock_profile_sina'
002915,,,,module 'akshare' has no attribute 'stock_profile_sina'
002916,,,,module 'akshare' has no attribute 'stock_profile_sina'
002917,,,,module 'akshare' has no attribute 'stock_profile_sina'
002918,,,,module 'akshare' has no attribute 'stock_profile_sina'
002919,,,,module 'akshare' has no attribute 'stock_profile_sina'
002920,,,,module 'akshare' has no attribute 'stock_profile_sina'
002921,,,,module 'akshare' has no attribute 'stock_profile_sina'
002922,,,,module 'akshare' has no attribute 'stock_profile_sina'
002923,,,,module 'akshare' has no attribute 'stock_profile_sina'
002925,,,,module 'akshare' has no attribute 'stock_profile_sina'
002926,,,,module 'akshare' has no attribute 'stock_profile_sina'
002927,,,,module 'akshare' has no attribute 'stock_profile_sina'
002928,,,,module 'akshare' has no attribute 'stock_profile_sina'
002929,,,,module 'akshare' has no attribute 'stock_profile_sina'
002930,,,,module 'akshare' has no attribute 'stock_profile_sina'
002931,,,,module 'akshare' has no attribute 'stock_profile_sina'
002932,,,,module 'akshare' has no attribute 'stock_profile_sina'
002933,,,,module 'akshare' has no attribute 'stock_profile_sina'
002935,,,,module 'akshare' has no attribute 'stock_profile_sina'
002936,,,,module 'akshare' has no attribute 'stock_profile_sina'
002937,,,,module 'akshare' has no attribute 'stock_profile_sina'
002938,,,,module 'akshare' has no attribute 'stock_profile_sina'
002939,,,,module 'akshare' has no attribute 'stock_profile_sina'
002940,,,,module 'akshare' has no attribute 'stock_profile_sina'
002941,,,,module 'akshare' has no attribute 'stock_profile_sina'
002942,,,,module 'akshare' has no attribute 'stock_profile_sina'
002943,,,,module 'akshare' has no attribute 'stock_profile_sina'
002945,,,,module 'akshare' has no attribute 'stock_profile_sina'
002946,,,,module 'akshare' has no attribute 'stock_profile_sina'
002947,,,,module 'akshare' has no attribute 'stock_profile_sina'
002948,,,,module 'akshare' has no attribute 'stock_profile_sina'
002949,,,,module 'akshare' has no attribute 'stock_profile_sina'
002950,,,,module 'akshare' has no attribute 'stock_profile_sina'
002951,,,,module 'akshare' has no attribute 'stock_profile_sina'
002952,,,,module 'akshare' has no attribute 'stock_profile_sina'
